,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
PVT00MICROV965,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,18720,9525,29,903283,N,F
PVT00MICROV535,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,24480,8241,34,399331,N,M
PVT00MICROV760,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,26400,8294,51,405756,N,M
PVT00MICROV1229,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,27500,10967,52,548126,N,M
PVT00MICROV2074,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,26000,8640,40,747864,Y,M
PVT00MICROV494,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,26500,12985,44,797226,Y,F
PVT00MICROV1058,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,27040,12438,28,664355,Y,M
PVT00MICROV1267,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,27040,14170,47,837828,N,M
PVT00MICROV1375,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,28600,10293,53,887328,N,F
PVT00MICROV178,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,28340,13504,40,675990,N,M
PVT00MICROV702,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,28340,12870,49,448740,Y,F
PVT00MICROV140,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,28080,11734,28,476136,N,F
PVT00MICROV433,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,28840,10180,55,477648,Y,M
PVT00MICROV631,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,28840,9139,54,688380,N,M
PVT00MICROV1753,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,36750,16016,53,913404,Y,M
PVT00MICROV2438,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,38520,13608,39,680264,N,M
PVT00MICROV742,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,39600,15048,64,312276,Y,F
PVT00MICROV1717,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,39220,12313,35,1417215,N,M
PVT00MICROV2009,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,37740,19036,34,573354,N,M
PVT00MICROV475,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,40280,14968,60,1015268,N,M
PVT00MICROV149,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,39390,14742,57,700245,N,F
PVT00MICROV1026,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,61360,19824,44,1016180,Y,M
PVT00MICROV1355,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,63720,25311,40,1399346,N,M
PVT00MICROV1210,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,63860,33790,54,919820,N,M
PVT00MICROV2022,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,89640,38711,46,1126554,N,M
PVT00MICROV222,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,88400,41310,34,834856,N,F
PVT00MICROV620,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,98100,35631,47,1977360,Y,M
PVT00MICROV1923,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,106050,44884,29,875468,N,M
PSUIN300406MICRO0142879,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,3300,1121,29,420195,Y,M
PSUIN30055MICRO0131386,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,5500,1961,22,365904,N,M
PSUIN300366MICRO0125281,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,6540,2112,48,286867,N,F
PSUIN300180MICRO0121135,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,10900,3605,55,353650,N,M
PSUIN300265MICRO0113671,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,14170,6825,58,301788,Y,M
PSUIN300450MICRO0146162,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,16800,7224,61,274144,N,F
PSUIN300306MICRO0139456,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,20710,9758,33,360984,Y,F
PSUIN300188MICRO0131077,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,21400,8282,59,383778,N,F
PSUIN300123MICRO0112440,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,24240,9828,50,240720,Y,F
PSUIN300106MICRO0121145,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,26160,9417,55,396435,N,M
PSUIN300278MICRO0148997,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,25440,9158,36,363907,N,M
PSUIN300470MICRO0115463,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,25250,12150,34,353484,N,F
PSUIN300256MICRO0122851,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,26750,11220,41,450933,Y,F
PSUIN300104MICRO0124536,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,26520,10004,48,352070,N,M
PSUIN300384MICRO0113339,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,28340,11247,39,378673,Y,M
PSUIN300168MICRO0130454,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,26780,9919,53,526020,Y,M
PSUIN3006MICRO0143727,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,27040,11783,28,394284,Y,M
PSUIN300204MICRO0115324,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,27810,11512,33,288557,N,M
PSUIN30035MICRO0122526,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,27810,10395,31,240516,N,M
PSUIN30033MICRO0122769,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,29430,9544,50,451656,Y,M
PSUIN30074MICRO0110131,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,31800,13284,54,327947,N,M
PSUIN300375MICRO0132435,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,33480,11718,50,401556,N,M
PSUIN300168MICRO0127967,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,33660,16335,48,445390,N,M
PSUIN30070MICRO0138572,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,35640,13770,49,571212,N,M
PSUIN300320MICRO0116988,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,35700,16371,41,271405,N,M
PSUIN30046MICRO0113568,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,35700,15857,45,330750,N,F
PSUIN300188MICRO0111044,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,36750,13860,38,250614,Y,M
PSUIN300347MICRO0116995,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,37450,15120,41,547507,Y,F
PSUIN300305MICRO0141645,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,37800,16473,39,409690,Y,M
PSUIN300271MICRO0110637,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,38110,16816,49,325801,N,M
PSUIN300321MICRO0133490,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,38760,17054,45,517859,Y,M
PSUIN300492MICRO0132143,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,43260,18345,58,355520,N,M
PSUIN300152MICRO0111794,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,46640,16605,49,358668,N,M
PSUIN30069MICRO011037,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,51360,20073,56,304164,N,F
PSUIN300193MICRO0148158,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,48960,22387,55,424944,Y,M
PSUIN30035MICRO0144524,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,48480,20064,36,366240,N,M
PSUIN30033MICRO0132730,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,52500,19080,56,312416,N,F
PSUIN300159MICRO0146456,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,55590,23409,42,374302,N,M
PSUIN300179MICRO018185,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,56100,22919,38,340896,N,F
PSUIN300427MICRO012230,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,55120,24148,54,372944,N,M
PSUIN30022MICRO0148725,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,54600,25272,28,352874,N,M
PSUIN300445MICRO0111982,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,56710,25652,44,376896,N,F
PSUIN300432MICRO0115547,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,59400,22534,25,357204,Y,F
PSUIN300188MICRO0113059,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,55080,21340,50,357084,Y,M
PSUIN300316MICRO0110032,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,59950,25987,31,433545,N,F
PSUIN300240MICRO0121916,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,58580,23176,50,287042,Y,M
PSUIN30053MICRO0144365,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,71020,30451,32,219632,N,M
PSUIN30018MICRO012461,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,83200,30240,50,282948,N,M
PSUIN300278MICRO014963,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,89250,40392,37,443520,N,F
PSUIN300327MICRO0121207,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,87720,42570,33,393799,Y,M
PSUIN300494MICRO0124941,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,94160,39177,64,435872,Y,M
PSUIN300116MICRO0140197,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,107910,48559,51,283727,N,M
PSUIN300467MICRO0118822,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,102960,41005,53,755370,N,M
PSUIN300456MICRO0122068,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,114490,47636,29,972630,N,M
PSUIN300156MICRO0137207,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,115540,49900,46,816410,N,F
PSUIN30067MICRO015771,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,123900,47152,51,1444320,N,M
PSUIN300201MICRO0111625,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,142800,53842,41,1909440,Y,M
NBFCIN301AUTO20107,Q2,FY20,Retail,NBFC,Auto Loans,243376,88350,53,945952,Y,M
IC00484AUL49685,Q2,FY21,Retail,PVT Bank,Auto Loans,179080,77655,40,2507120,Y,F
IC00296AUL8201,Q2,FY20,Retail,PVT Bank,Auto Loans,266266,289993,58,1384057,Y,F
PSUNAUTO92LOA12891,Q2,FY20,Retail,PSU Bank,Auto Loans,287324,155945,45,4349400,N,M
PVTN96CCL6955,Q2,FY21,Retail,PVT Bank,Credit Card,30090,11434,37,309202,N,M
PSUN46CC6563,Q2,FY20,Retail,PSU Bank,Credit Card,29988,18830,60,411804,N,M
PVTN75CCL8428,Q2,FY21,Retail,PVT Bank,Credit Card,26112,7055,37,413316,Y,M
PVTN67CCL9866,Q2,FY19,Retail,PVT Bank,Credit Card,36288,23654,51,520506,Y,M
PVTN59CCL11392,Q2,FY21,Retail,PVT Bank,Credit Card,23108,13406,34,601920,Y,M
PVTN68CCL8092,Q2,FY20,Retail,PVT Bank,Credit Card,17490,7062,28,596775,Y,M
NBFCINCC30ZA01974,Q2,FY19,Retail,NBFC,Credit Card,40501,10927,52,585624,N,M
PVTN34CCL467,Q2,FY21,Retail,PVT Bank,Credit Card,29925,9302,54,579768,N,M
PVTN24CCL2633,Q2,FY21,Retail,PVT Bank,Credit Card,29886,12423,56,677310,N,F
PSUN90CC7699,Q2,FY19,Retail,PSU Bank,Credit Card,19474,10952,39,689791,Y,M
PVTN49CCL4676,Q2,FY20,Retail,PVT Bank,Credit Card,32400,10197,50,711776,N,M
PVTN49CCL7713,Q2,FY21,Retail,PVT Bank,Credit Card,3885,2460,56,723008,N,M
PVTN73CCL3892,Q2,FY21,Retail,PVT Bank,Credit Card,20808,11350,42,740570,N,M
NBFCINCC30ZA011381,Q2,FY21,Retail,NBFC,Credit Card,32865,17071,30,742050,N,F
PVTN92CCL5528,Q2,FY20,Retail,PVT Bank,Credit Card,22440,11440,46,771960,N,F
PVTN82CCL3936,Q2,FY21,Retail,PVT Bank,Credit Card,27144,7871,37,777735,N,F
PVTN93CCL6126,Q2,FY19,Retail,PVT Bank,Credit Card,25864,14435,30,795224,Y,M
PVTN8CCL4712,Q2,FY19,Retail,PVT Bank,Credit Card,18260,6510,43,823386,Y,M
PVTN88CCL11342,Q2,FY19,Retail,PVT Bank,Credit Card,18643,8441,58,804858,Y,M
NBFCINCC30ZA010395,Q2,FY19,Retail,NBFC,Credit Card,34556,8557,46,807091,Y,M
PVTN41CCL1342,Q2,FY19,Retail,PVT Bank,Credit Card,20116,8798,53,825030,Y,M
PSUN68CC3641,Q2,FY20,Retail,PSU Bank,Credit Card,29016,17800,41,815676,N,F
PVTN85CCL5390,Q2,FY21,Retail,PVT Bank,Credit Card,19425,8267,40,876304,N,M
PVTN82CCL10790,Q2,FY21,Retail,PVT Bank,Credit Card,25296,9195,48,932604,N,M
PSUN20CC6492,Q2,FY20,Retail,PSU Bank,Credit Card,29400,7862,39,923303,N,M
PVTN77CCL2358,Q2,FY21,Retail,PVT Bank,Credit Card,39780,20829,33,979344,Y,M
PVTN3CCL8414,Q2,FY19,Retail,PVT Bank,Credit Card,18020,7976,42,1002855,Y,M
PVTN14CCL5081,Q2,FY19,Retail,PVT Bank,Credit Card,26462,18562,44,1123494,N,F
PSUN84CC10475,Q2,FY21,Retail,PSU Bank,Credit Card,29580,18096,39,1104031,N,F
PSUN72CC5448,Q2,FY19,Retail,PSU Bank,Credit Card,29052,9328,37,1708630,N,M
NBFCIN060TWL33,Q2,FY20,Retail,NBFC,Two-Wheeler Loan,49350,30503,46,741200,N,M
NBFCIN297TWL205,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,55620,34452,56,963646,N,F
NBFCIN190TWL12231,Q2,FY20,Retail,NBFC,Two-Wheeler Loan,41800,22572,32,915624,N,M
NBFCIN142TWL4762,Q2,FY21,Retail,NBFC,Two-Wheeler Loan,57780,34360,37,211572,N,M
NBFCIN280TWL6461,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,44520,30391,49,843987,Y,M
NBFCIN130TWL12056,Q2,FY21,Retail,NBFC,Two-Wheeler Loan,48300,26946,26,513080,N,M
NBFCIN391TWL3083,Q2,FY20,Retail,NBFC,Two-Wheeler Loan,51360,33264,33,892528,Y,M
NBFCIN376TWL6667,Q2,FY20,Retail,NBFC,Two-Wheeler Loan,40800,23520,54,752427,Y,M
NBFCIN117TWL9602,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,41040,26478,35,170362,Y,F
IC0700TWL9,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,44100,26796,35,501910,N,M
PVTN361TWL1880,Q2,FY21,Retail,NBFC,Two-Wheeler Loan,53560,33176,35,781857,N,M
PVTN292TWL11998,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,33790,21808,40,981404,N,M
PVTN282TWL3600,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,50760,33558,36,1106490,N,M
PVTN44TWL2038,Q2,FY19,Retail,NBFC,Two-Wheeler Loan,49980,31673,41,1078140,N,M
PVTN167TWL6030,Q2,FY19,Retail,PVT Bank,Two-Wheeler Loan,84530,29862,49,583275,N,M
PVTN204TWL5598,Q2,FY19,Retail,PVT Bank,Two-Wheeler Loan,56710,18189,27,1014720,N,M
PVTN255TWL52,Q2,FY19,Retail,PVT Bank,Two-Wheeler Loan,45900,17010,47,560528,N,F
PVTN278TWL2243,Q2,FY19,Retail,PVT Bank,Two-Wheeler Loan,62540,22302,40,721580,N,F
PVTN313TWL4804,Q2,FY20,Retail,PVT Bank,Two-Wheeler Loan,21000,6976,34,539274,Y,M
PVTN325TWL8020,Q2,FY21,Retail,PVT Bank,Two-Wheeler Loan,13130,4332,30,516560,Y,F
PVTN339TWL3012,Q2,FY20,Retail,PVT Bank,Two-Wheeler Loan,56100,22522,33,573405,N,M
PVTN359TWL1195,Q2,FY21,Retail,PVT Bank,Two-Wheeler Loan,43430,15643,30,524790,N,F
PVTN416TWL5702,Q2,FY19,Retail,PVT Bank,Two-Wheeler Loan,56560,21560,52,656659,N,M
PVTN48TWL7199,Q2,FY20,Retail,PVT Bank,Two-Wheeler Loan,41820,14636,41,946556,Y,F
PVTN54TWL10688,Q2,FY21,Retail,PVT Bank,Two-Wheeler Loan,42840,15573,38,560011,Y,M
PVTN66TWL6771,Q2,FY21,Retail,PVT Bank,Two-Wheeler Loan,63860,21290,48,597011,N,M
PSUN148TWL6395,Q2,FY20,Retail,PSU Bank,Two-Wheeler Loan,70380,25785,29,1363411,Y,M
NBFCIN000COML350,Q3,FY21,Commercial,NBFC,Commercial Loan,152140340,78329680,39,58182382,Y,M
NBFCIN000COML414,Q3,FY21,Commercial,NBFC,Commercial Loan,19688400,3828300,49,14219400,N,F
NBFCIN000COML387,Q3,FY21,Commercial,NBFC,Commercial Loan,10678500,3729000,28,3928162,Y,F
PVT00COM100,Q3,FY20,Commercial,PVT Bank,Commercial Loan,11415840,6099640,36,5651960,Y,M
PVT00COM172,Q3,FY20,Commercial,PVT Bank,Commercial Loan,21268500,3944340,39,9764175,N,M
PSUIN300262MICRO0136407,Q3,FY21,Commercial,PSU Bank,Commercial Loan,282382200,88026550,57,203942700,Y,M
PSUIN30062MICRO0139175,Q3,FY21,Commercial,PSU Bank,Commercial Loan,355428320,90517960,48,181035920,Y,M
PSUIN30048MICRO0138254,Q3,FY21,Commercial,PSU Bank,Commercial Loan,4127640,2044350,36,3212550,N,M
NBFCIN0001007,Q3,FY21,Microfinance,NBFC,Microfinance Loan,8240,2728,36,463968,N,M
NBFCIN0001037,Q3,FY21,Microfinance,NBFC,Microfinance Loan,14560,5096,47,1160568,N,F
NBFCIN0001138,Q3,FY19,Microfinance,NBFC,Microfinance Loan,14420,4470,40,587558,N,F
NBFCIN0001040,Q3,FY21,Microfinance,NBFC,Microfinance Loan,15300,6105,56,776407,N,F
NBFCIN0002026,Q3,FY20,Microfinance,NBFC,Microfinance Loan,16350,4698,49,692475,N,M
NBFCIN0002033,Q3,FY20,Microfinance,NBFC,Microfinance Loan,16350,5088,43,331092,Y,M
NBFCIN0001119,Q3,FY21,Microfinance,NBFC,Microfinance Loan,17280,4918,26,601128,N,F
NBFCIN0002036,Q3,FY19,Microfinance,NBFC,Microfinance Loan,16640,4492,53,1042250,N,M
NBFCIN0001974K,Q3,FY19,Microfinance,NBFC,Microfinance Loan,17170,5375,31,864050,N,F
NBFCIN0001046,Q3,FY19,Microfinance,NBFC,Microfinance Loan,25440,6552,58,936086,Y,M
NBFCIN0001240,Q3,FY21,Microfinance,NBFC,Microfinance Loan,26000,8910,48,787199,N,F
NBFCIN0001246,Q3,FY19,Microfinance,NBFC,Microfinance Loan,25250,9090,40,943722,Y,M
NBFCIN0002063,Q3,FY21,Microfinance,NBFC,Microfinance Loan,29700,10789,36,590293,N,M
NBFCIN0002173,Q3,FY19,Microfinance,NBFC,Microfinance Loan,28620,9914,35,724395,N,M
NBFCIN0002196,Q3,FY19,Microfinance,NBFC,Microfinance Loan,28350,9733,49,650208,N,M
NBFCIN0002197,Q3,FY20,Microfinance,NBFC,Microfinance Loan,29430,7786,56,552412,N,M
NBFCIN0001352,Q3,FY19,Microfinance,NBFC,Microfinance Loan,38110,14115,26,446256,N,M
NBFCIN0001448,Q3,FY19,Microfinance,NBFC,Microfinance Loan,37740,14922,48,833305,Y,M
NBFCIN0001419,Q3,FY19,Microfinance,NBFC,Microfinance Loan,42120,13299,35,344520,Y,M
NBFCIN0001055W,Q3,FY19,Microfinance,NBFC,Microfinance Loan,42000,13464,42,651166,Y,F
NBFCIN0001351,Q3,FY19,Microfinance,NBFC,Microfinance Loan,40400,14280,53,610996,Y,M
NBFCIN0001717,Q3,FY21,Microfinance,NBFC,Microfinance Loan,47080,11330,61,482349,Y,F
NBFCIN0001550,Q3,FY20,Microfinance,NBFC,Microfinance Loan,50600,12544,58,926640,N,F
NBFCIN0001666,Q3,FY19,Microfinance,NBFC,Microfinance Loan,47380,14766,52,676974,N,F
NBFCIN0001456,Q3,FY19,Microfinance,NBFC,Microfinance Loan,50400,15552,47,897130,N,M
NBFCIN0002344,Q3,FY20,Microfinance,NBFC,Microfinance Loan,49440,14784,61,742768,N,M
NBFCIN000940,Q3,FY21,Microfinance,NBFC,Microfinance Loan,52520,13780,48,706530,N,F
NBFCIN0001579,Q3,FY21,Microfinance,NBFC,Microfinance Loan,56180,20415,38,895997,N,M
NBFCIN0001099,Q3,FY20,Microfinance,NBFC,Microfinance Loan,71710,22649,26,856544,N,M
NBFCIN0001859,Q3,FY19,Microfinance,NBFC,Microfinance Loan,75480,27713,57,571547,N,M
NBFCIN0001733,Q3,FY20,Microfinance,NBFC,Microfinance Loan,89890,29521,30,711444,N,M
NBFCIN000440,Q3,FY20,Microfinance,NBFC,Microfinance Loan,96300,26244,46,939276,N,F
NBFCIN000498,Q3,FY20,Microfinance,NBFC,Microfinance Loan,100280,28428,39,650946,N,M
NBFCIN0002445,Q3,FY20,Microfinance,NBFC,Microfinance Loan,111300,30337,37,933489,N,F
NBFCIN000296L,Q3,FY21,Microfinance,NBFC,Microfinance Loan,125240,41267,26,673302,N,F
PVT00MICROV2285,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,6060,3060,22,1248940,Y,M
PVT00MICROV1751,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,12600,5292,28,1060776,Y,M
PVT00MICROV525,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,12360,3916,49,795690,Y,M
PVT00MICROV1396,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,15600,6318,40,540749,Y,M
PVT00MICROV1433,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,15450,6049,51,375435,Y,F
PVT00MICROV1002,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,18360,7226,44,604340,N,M
PVT00MICROV1946,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,17680,8032,35,504826,N,F
PVT00MICROV1421,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,21420,10071,21,718830,N,F
PVT00MICROV142,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,26500,8160,57,197039,N,M
PVT00MICROV1959,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,26780,12753,59,290048,N,M
PVT00MICROV53,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,28620,12792,40,965536,Y,M
PVT00MICROV1541,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,32400,15087,46,213615,N,F
PVT00MICROV1294,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,35640,11444,34,846821,Y,M
PVT00MICROV2193,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,35970,11616,31,909821,N,F
PVT00MICROV2040,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,35700,14586,47,616100,Y,M
PVT00MICROV1172,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,36750,18550,38,762090,N,M
PVT00MICROV350,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,39240,12326,55,609092,Y,F
PVT00MICROV1361,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,41040,18753,32,1631251,N,M
PVT00MICROV2186,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,38760,18354,50,1815993,N,M
PVT00MICROV2210,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,39900,13292,23,1639251,N,M
PVT00MICROV403,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,50880,24192,51,869696,N,M
PVT00MICROV799,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,54540,18543,40,887976,Y,F
PVT00MICROV2332,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,58580,21054,39,1750870,Y,F
PVT00MICROV706,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,83430,41990,57,1694424,N,M
PVT00MICROV2282,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,88740,43752,44,1165046,Y,M
PVT00MICROV1240,Q3,FY19,Microfinance,PVT Bank,Microfinance Loan,101650,32917,37,784467,Y,M
PVT00MICROV1085,Q3,FY21,Microfinance,PVT Bank,Microfinance Loan,99990,32313,27,1718955,Y,M
PVT00MICROV685,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,125400,53169,38,1191736,Y,M
PVT00MICROV350,Q3,FY20,Microfinance,PVT Bank,Microfinance Loan,126440,54427,33,936430,N,F
PSUIN300269MICRO0115538,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,8160,3360,51,433296,N,F
PSUIN300320MICRO013273,Q3,FY20,Microfinance,PSU Bank,Microfinance Loan,15260,6321,51,454634,N,M
PSUIN300432MICRO0139496,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,16480,6427,47,451776,Y,F
PSUIN300309MICRO016086,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,16960,7392,33,369834,N,M
PSUIN300421MICRO0110190,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,18020,8894,33,344394,N,F
PSUIN300137MICRO0119975,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,18360,7597,31,424790,N,M
PSUIN300215MICRO0130980,Q3,FY20,Microfinance,PSU Bank,Microfinance Loan,18540,8181,47,408910,Y,M
PSUIN300455MICRO0128991,Q3,FY20,Microfinance,PSU Bank,Microfinance Loan,24840,10285,53,278521,N,M
PSUIN300352MICRO017779,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,26500,9090,39,278512,Y,F
PSUIN300468MICRO0113468,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,26780,10275,57,372570,N,M
PSUIN300257MICRO0138670,Q3,FY20,Microfinance,PSU Bank,Microfinance Loan,28080,11554,36,190842,N,M
PSUIN300499MICRO0121379,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,28620,10689,47,298376,Y,M
PSUIN300411MICRO0129650,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,36040,13790,48,442470,N,M
PSUIN300232MICRO0135011,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,35350,14980,42,311325,N,M
PSUIN300163MICRO018849,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,38150,13734,25,286220,N,M
PSUIN300237MICRO0121650,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,35700,15067,34,343140,N,F
PSUIN30021MICRO0121723,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,37080,15840,24,302614,Y,F
PSUIN300436MICRO0111834,Q3,FY20,Microfinance,PSU Bank,Microfinance Loan,37740,15928,33,253864,N,F
PSUIN300117MICRO0142295,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,39900,16598,48,444885,Y,F
PSUIN300245MICRO0121104,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,48410,21018,27,485112,N,F
PSUIN30019MICRO0129225,Q3,FY20,Microfinance,PSU Bank,Microfinance Loan,50290,21714,49,267650,Y,F
PSUIN300284MICRO0117225,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,52320,19180,57,592352,Y,M
PSUIN300161MICRO0125800,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,53000,22575,31,364104,N,M
PSUIN300267MICRO0122105,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,54000,19440,48,313635,N,F
PSUIN300104MICRO015074,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,52520,19474,58,367730,N,M
PSUIN300156MICRO0115952,Q3,FY21,Microfinance,PSU Bank,Microfinance Loan,55120,25519,42,209078,Y,M
PSUIN300293MICRO013002,Q3,FY19,Microfinance,PSU Bank,Microfinance Loan,55650,21348,38,398922,N,M
